year,region,wine,beer,vodka,champagne,brandy,cartodb_id,birth_rate,death_rate,urbanization,population
2011,Ивановская область,9.71,88.42,11.14,1.57,0.57,57,10.4,16.9,81.0,987.03
2011,Ингушетия,1.3,45.3,2.3,0.54,0.58,34,27.0,4.0,38.4,515.56
2011,Иркутская область,6.1,77.29,10.98,1.4,0.51,82,15.3,14.0,79.6,2375.02
2011,Кабардино-Балкарская республика,2.66,23.28,03.08,0.55,0.39,36,15.0,9.4,54.4,869.19
2011,Калининградская область,7.98,56.95,14.65,02.03,2.13,47,11.8,13.3,77.6,1018.62
2011,Калужская область,9.26,57.93,11.62,1.78,0.86,64,10.9,15.4,76.3,1000.98
2011,Камчатский край,7.59,77.77,16.83,4.2,1.76,8,12.5,12.1,77.4,311.67
2011,Карачаево-Черкесская республика,1.36,29.53,2.17,0.47,0.46,13,13.2,9.9,43.3,465.36
2011,Кемеровская область,7.48,71.37,13.7,1.48,0.61,78,12.7,15.5,85.4,2633.45
2011,Кировская область,9.23,82.05,15.09,1.82,0.55,52,11.9,15.8,74.1,1250.17
2011,Костромская область,8.11,59.69,11.87,1.28,0.51,53,12.3,16.6,70.0,628.42
2011,Краснодарский край,6.47,59.93,6.47,1.79,0.92,39,12.2,13.5,52.9,5683.95
2011,Красноярский край,6.22,79.04,10.98,1.73,0.75,69,13.5,13.0,76.4,2855.9
2011,Курганская область,6.98,85.81,7.72,01.01,0.42,1,12.8,15.7,60.3,818.57
2011,Курская область,6.33,71.19,7.73,1.43,0.49,5,11.5,16.8,65.4,1096.49
2011,Ленинградская область,8.54,86.7,15.38,2.52,1.62,46,8.6,14.7,65.7,5384.34
2011,Липецкая область,6.48,77.72,8.85,1.32,0.45,6,10.7,15.2,63.7,1128.19
2011,Магаданская область,8.17,55.4,17.53,04.06,1.6,7,11.6,13.0,95.5,139.03
2011,Москва,9.85,91.28,16.92,5.14,1.8,42,10.8,9.7,100.0,12655.05
2011,Московская область,7.6,108.64,12.96,2.77,1.31,23,11.0,14.1,80.1,7708.5
2011,Мурманская область,10.72,51.86,12.6,3.32,1.52,43,11.5,11.5,92.8,732.86
2011,Ненецкий автономный округ,10.53,33.24,21.69,5.56,1.75,3,15.2,10.5,67.9,44.39
2011,Нижний Новгород,7.66,51.77,10.98,1.68,0.65,62,11.0,16.4,78.9,3176.55
2011,Новгородская область,13.71,49.97,14.89,2.51,01.06,4,11.3,18.4,70.7,592.42
2011,Новосибирская область,4.9,84.83,10.37,1.76,0.69,19,13.1,13.6,77.3,2785.84
2011,Омская область,05.02,126.93,6.78,1.28,0.44,21,13.6,13.5,71.5,1903.68
2011,Оренбургская область,4.5,66.58,6.38,1.1,0.3,30,13.9,14.3,59.7,1942.92
2011,Орловская область,6.8,62.18,8.11,1.66,0.47,51,10.5,16.3,65.5,724.69
2011,Пензенская область,7.37,87.37,7.89,1.22,0.39,28,10.1,15.2,67.2,1290.9
2011,Пермский край,06.07,79.01,10.1,1.24,0.64,56,14.1,14.7,75.0,2579.26
2011,Прриморский край,06.03,72.22,10.91,2.72,0.82,12,12.0,14.1,76.1,1877.84
2011,Псковская область,12.75,48.17,13.5,2.29,0.88,44,10.5,19.4,70.2,620.25
2011,Республика Алтай,5.71,61.96,10.19,1.16,0.52,77,22.7,12.2,27.7,220.95
2011,Республика Калмыкия,2.47,17.9,4.87,0.33,0.42,38,14.6,10.1,44.1,269.98
2011,Республика Карелия,11.98,56.94,19.33,1.87,1.6,83,12.0,14.8,78.1,609.07
2011,Республика Коми,10.75,94.74,17.83,2.25,01.09,25,13.1,12.4,77.0,813.59
2011,Республика Крым,4.6,70.2,2.1,0.6,0.62,200,14.5,14.1,78.7,1901.58
2011,Республика Мари Эл,8.57,32.79,12.48,01.05,0.42,60,13.1,14.2,63.2,675.33
2011,Республика Мордовия,6.15,56.93,10.79,01.01,0.35,48,9.5,14.8,60.6,778.97
2011,Республика Саха (Якутия),5.87,55.04,11.97,02.07,0.65,67,17.1,9.4,64.1,981.97
2011,Республика Татарстан,3.71,83.81,13.19,1.36,0.49,50,13.4,12.4,75.4,3894.12
2011,Республика Хакасия,6.11,68.0,12.16,1.17,0.76,75,15.1,13.4,67.4,532.04
2011,Ростовская область,4.61,48.69,5.27,1.6,0.6,40,10.9,14.3,67.3,4181.49
2011,Рязанская область,7.96,65.73,8.32,1.41,0.5,74,10.2,16.4,70.9,1098.26
2011,Самарская область,5.97,61.93,9.5,2.38,0.7,31,11.5,14.4,80.3,3154.16
2011,Санкт-Петербург,6.9,82.93,09.01,2.71,1.13,46,11.6,12.5,100.0,1892.71
2011,Саратовская область,5.46,50.3,8.75,1.69,0.58,41,10.7,14.5,74.6,2395.11
2011,Сахалин,8.5,67.32,18.51,3.89,1.52,11,11.8,14.2,79.8,485.62
2011,Свердловская область,8.67,92.02,12.81,1.85,0.9,72,13.5,14.1,83.9,4290.07
2011,Севастополь,8.4,48.9,1.0,0.2,0.72,100,14.6,15.2,84.5,509.99
2011,Северная Осетия,1.72,17.65,3.35,0.58,0.26,35,14.6,10.9,63.8,693.1
2011,Смоленская область,9.27,57.03,12.46,2.39,0.73,58,10.4,16.8,72.7,921.13
2011,Ставропольскиий край,5.97,65.12,5.14,02.01,0.94,15,11.8,12.3,57.2,2305.61
2011,Тамбовская область,5.77,69.91,8.18,1.31,0.45,73,9.3,16.4,58.7,994.42
2011,Тверская область,8.69,66.51,13.86,1.85,0.81,54,11.0,18.7,74.8,1245.62
2011,Томская область,7.41,46.4,12.54,1.63,0.75,18,13.0,12.2,70.3,1070.34
2011,Тульская область,6.34,51.53,9.55,2.46,0.5,65,9.4,17.7,79.4,1449.12
2011,Тыва,4.26,81.21,15.33,0.77,0.37,76,27.5,11.0,53.1,330.37
2011,Тюменская область,7.3,86.65,12.09,2.1,1.29,20,15.9,8.5,60.5,1543.39
2011,Удмуртия,7.95,87.28,13.38,0.99,0.72,59,14.4,13.4,68.7,1493.36
2011,Ульяновская область,7.41,54.9,8.49,1.54,0.53,63,10.8,14.8,73.6,1218.32
2011,Хабаровскиий край,5.79,104.94,16.87,03.08,01.09,79,12.9,14.5,81.8,1301.13
2011,Ханты-Мансийский автономный округ,6.69,73.66,12.43,2.29,1.66,71,16.4,6.5,91.5,1687.65
2011,Чевашская республика,5.24,39.06,14.03,1.29,0.62,49,12.9,13.6,58.9,1207.88
2011,Челябинская область,8.34,85.8,11.53,1.54,0.55,24,13.6,14.2,82.0,3442.81
2011,Чечня,1.4,64.2,0.1,0.6,0.58,32,29.0,5.3,34.9,1497.99
2011,Чукотка,5.23,16.91,14.74,2.9,1.58,68,13.6,11.1,64.9,49.53
2011,Ямало-Ненецкий автономный округ,6.33,100.92,14.07,2.53,1.78,70,15.6,5.4,84.8,547.01
2011,Ярославская область,10.27,77.3,11.84,1.68,0.85,66,11.1,15.8,82.2,1241.42
2012,Адыгея,3.1,34.5,5.6,1.3,0.7,37,12.9,13.4,46.9,463.17
2012,Алтайский край,4.8,70.4,11.0,1.5,0.4,17,13.7,14.6,55.2,2296.35
2012,Амурская область,5.8,75.8,13.3,1.9,0.6,81,14.3,14.7,67.0,781.85
2012,Архангельская область,9.2,49.2,14.4,2.3,1.1,2,12.6,13.6,76.4,1082.66
2012,Астраханская область,4.7,79.7,9.5,1.1,0.7,33,15.1,12.7,66.7,997.78
2012,Башкортостан,4.0,78.3,11.7,0.8,0.4,61,14.6,13.2,60.8,4013.79
2012,Белгородская область,3.3,39.5,7.0,1.3,0.7,26,11.6,14.0,66.4,1541.26
2012,Брянская область,8.4,50.9,10.0,1.6,0.5,27,11.4,16.2,69.2,1182.68
2012,Бурятия,7.6,38.5,13.1,0.6,0.3,10,17.5,12.4,58.8,985.43
2012,Владимирская область,8.0,46.6,11.9,1.5,0.7,22,11.5,16.7,77.6,1342.1
2012,Волгоградская область,4.5,71.6,5.9,1.7,0.5,29,11.7,13.6,76.1,2474.56
2012,Вологодская область,9.8,108.6,14.9,1.3,0.8,55,14.0,15.1,71.2,1151.04
2012,Воронежская область,7.5,83.3,8.5,2.0,0.6,15,10.9,15.6,65.9,2792.8
2012,Дагестан,1.6,2.5,8.0,0.4,0.4,14,19.1,5.7,45.1,3133.3
2012,Еврейская автономная область,4.7,61.7,12.7,1.5,0.5,80,14.1,15.2,68.1,156.5
2012,Забайкальский край,6.6,68.0,13.6,1.1,0.4,9,16.2,13.1,66.4,1053.49
2012,Ивановская область,9.2,92.8,11.9,1.7,0.6,57,11.1,16.9,81.0,987.03
2012,Ингушетия,3.0,71.1,2.1,0.4,0.54,34,21.4,3.7,39.2,515.56
2012,Иркутская область,6.3,71.7,10.8,1.5,0.6,82,15.9,13.9,79.6,2375.02
2012,Кабардино-Балкарская республика,1.7,20.4,2.3,0.5,0.3,36,16.0,9.0,54.3,869.19
2012,Калининградская область,8.6,61.0,14.8,1.7,2.3,47,12.4,13.2,77.5,1018.62
2012,Калужская область,9.3,64.0,11.9,2.0,0.9,64,11.7,15.8,75.9,1000.98
2012,Камчатский край,7.5,76.0,15.4,4.3,1.8,8,13.1,11.6,77.5,311.67
2012,Карачаево-Черкесская республика,1.3,28.7,1.8,0.5,0.4,13,13.7,9.8,43.1,465.36
2012,Кемеровская область,5.9,75.3,14.2,1.6,0.7,78,13.8,15.2,85.4,2633.45
2012,Кировская область,8.1,81.4,15.1,1.7,0.6,52,12.8,15.6,74.5,1250.17
2012,Костромская область,7.7,79.6,12.3,1.3,0.5,53,12.9,16.1,70.2,628.42
2012,Краснодарский край,5.7,63.1,5.8,1.7,0.9,39,13.0,13.2,53.3,5683.95
2012,Красноярский край,6.1,77.5,10.8,1.7,0.8,69,14.5,13.0,76.5,2855.9
2012,Курганская область,5.8,82.5,7.5,1.1,0.4,1,13.9,16.0,60.4,818.57
2012,Курская область,5.6,60.7,7.7,1.5,0.6,5,12.0,16.6,65.9,1096.49
2012,Ленинградская область,7.4,81.3,14.4,2.1,1.5,46,9.0,14.7,65.4,5384.34
2012,Липецкая область,5.7,77.7,8.1,1.4,0.5,6,11.7,15.4,63.9,1128.19
2012,Магаданская область,8.0,59.9,24.3,4.9,2.1,7,12.6,12.7,95.7,139.03
2012,Москва,9.7,89.9,16.5,5.0,1.7,42,11.3,9.9,100.0,12655.05
2012,Московская область,7.4,101.0,11.3,2.6,1.5,23,11.9,14.3,80.1,7708.5
2012,Мурманская область,10.8,52.6,13.1,3.4,1.7,43,11.8,11.3,92.7,732.86
2012,Ненецкий автономный округ,9.9,54.9,19.0,2.7,1.4,3,17.3,10.2,69.1,44.39
2012,Нижний Новгород,7.3,53.5,10.5,1.8,0.7,62,11.8,16.1,79.0,3176.55
2012,Новгородская область,13.1,50.0,14.7,2.6,1.1,4,12.1,17.9,70.6,592.42
2012,Новосибирская область,5.4,89.7,9.7,1.9,0.8,19,13.9,13.6,77.6,2785.84
2012,Омская область,5.1,125.2,7.0,1.4,0.5,21,14.9,13.8,71.6,1903.68
2012,Оренбургская область,4.5,65.2,6.5,1.2,0.4,30,14.8,14.1,59.6,1942.92
2012,Орловская область,6.4,66.8,8.0,1.7,0.5,51,11.2,16.4,65.7,724.69
2012,Пензенская область,6.0,97.9,7.3,1.0,0.4,28,10.8,14.9,67.6,1290.9
2012,Пермский край,5.6,82.7,9.7,1.4,0.8,56,14.8,14.2,74.9,2579.26
2012,Прриморский край,6.7,67.3,11.2,2.3,0.8,12,12.6,13.7,76.3,1877.84
2012,Псковская область,9.5,43.1,12.1,1.8,0.9,44,11.1,19.6,70.2,620.25
2012,Республика Алтай,5.2,62.9,9.9,1.0,0.5,77,22.4,11.5,28.7,220.95
2012,Республика Калмыкия,2.7,15.9,4.9,0.4,0.5,38,15.0,10.1,44.4,269.98
2012,Республика Карелия,10.6,58.2,18.0,1.7,1.4,83,12.6,15.4,78.4,609.07
2012,Республика Коми,9.6,90.0,18.9,2.2,1.3,25,14.0,12.2,77.2,813.59
2012,Республика Крым,3.2,50.7,3.2,0.9,0.64,200,15.6,14.1,77.8,1901.58
2012,Республика Мари Эл,8.8,31.2,12.4,1.2,0.6,60,14.2,13.7,63.8,675.33
2012,Республика Мордовия,6.1,58.7,10.8,1.0,0.4,48,10.0,14.5,61.0,778.97
2012,Республика Саха (Якутия),5.8,56.0,11.7,2.4,0.7,67,17.8,9.3,64.6,981.97
2012,Республика Татарстан,3.7,87.1,13.1,1.2,0.6,50,14.5,12.2,75.7,3894.12
2012,Республика Хакасия,4.7,70.3,11.2,1.0,0.6,75,16.0,13.4,67.5,532.04
2012,Ростовская область,4.0,50.8,5.3,1.6,0.7,40,11.7,14.0,67.5,4181.49
2012,Рязанская область,6.5,71.4,9.2,1.6,0.6,74,10.9,16.4,71.0,1098.26
2012,Самарская область,6.4,56.0,8.2,1.9,0.7,31,12.1,13.9,80.3,3154.16
2012,Санкт-Петербург,8.0,77.2,8.6,2.8,1.3,46,12.6,12.4,100.0,1892.71
2012,Саратовская область,5.5,54.1,8.8,1.4,0.6,41,11.4,14.3,74.8,2395.11
2012,Сахалин,8.1,67.2,17.1,3.8,1.4,11,12.7,13.9,80.3,485.62
2012,Свердловская область,7.6,90.8,11.6,1.9,0.9,72,14.3,14.0,84.0,4290.07
2012,Севастополь,3.4,55.3,4.1,0.4,0.47,100,15.2,15.1,85.1,509.99
2012,Северная Осетия,1.4,21.0,2.8,0.6,0.3,35,15.3,10.6,63.9,693.1
2012,Смоленская область,8.0,58.3,13.0,2.2,1.0,58,10.5,16.8,72.6,921.13
2012,Ставропольскиий край,5.5,63.1,5.3,2.1,1.0,15,12.6,12.0,57.4,2305.61
2012,Тамбовская область,6.6,78.8,8.5,1.2,0.5,73,9.7,16.2,58.8,994.42
2012,Тверская область,9.8,64.6,13.8,1.7,1.0,54,11.6,18.3,74.9,1245.62
2012,Томская область,7.9,42.4,12.0,1.5,0.8,18,13.6,11.9,70.9,1070.34
2012,Тульская область,6.4,45.6,9.2,2.3,0.6,65,10.1,17.7,79.0,1449.12
2012,Тыва,3.8,95.8,12.1,0.8,0.4,76,26.7,11.2,53.6,330.37
2012,Тюменская область,7.4,85.5,12.0,2.0,1.3,20,16.8,8.4,61.3,1543.39
2012,Удмуртия,8.0,96.1,13.1,1.0,0.6,59,15.3,12.9,68.9,1493.36
2012,Ульяновская область,6.6,54.6,8.2,1.6,0.5,63,11.5,14.2,73.8,1218.32
2012,Хабаровскиий край,6.2,98.2,17.8,3.6,1.0,79,13.8,13.6,81.5,1301.13
2012,Ханты-Мансийский автономный округ,6.8,72.4,12.2,2.1,1.6,71,17.7,6.3,91.6,1687.65
2012,Чевашская республика,5.2,41.6,13.9,1.2,0.6,49,14.0,13.3,59.4,1207.88
2012,Челябинская область,7.0,77.2,11.8,2.1,0.6,24,14.4,14.2,82.1,3442.81
2012,Чечня,8.6,71.3,2.1,1.6,,32,26.2,5.5,34.9,1497.99
2012,Чукотка,5.1,24.0,13.7,3.0,1.6,68,14.0,11.4,66.0,49.53
2012,Ямало-Ненецкий автономный округ,6.3,99.9,14.1,2.5,1.8,70,16.8,5.4,85.0,547.01
2012,Ярославская область,9.7,73.4,12.7,1.9,1.1,66,11.9,15.9,81.9,1241.42
2013,Адыгея,2.9,37.0,4.7,1.2,0.7,37,12.5,13.1,47.0,463.17
2013,Алтайский край,4.4,64.6,8.7,1.4,0.4,17,13.4,14.2,55.5,2296.35
2013,Амурская область,6.7,75.1,10.2,1.9,0.7,81,14.1,13.9,67.1,781.85
2013,Архангельская область,9.2,49.2,14.4,2.3,1.1,2,12.7,13.4,76.8,1082.66
2013,Астраханская область,4.2,79.1,7.3,1.0,0.6,33,14.8,12.2,66.7,997.78
2013,Башкортостан,4.0,90.3,10.8,0.8,0.6,61,14.6,13.1,61.1,4013.79
2013,Белгородская область,3.1,45.7,6.6,1.3,0.6,26,11.6,13.8,66.6,1541.26
2013,Брянская область,7.5,42.4,7.8,1.6,0.5,27,11.1,15.9,69.3,1182.68
2013,Бурятия,4.3,40.0,10.5,0.7,0.3,10,17.6,11.8,59.0,985.43
2013,Владимирская область,7.2,45.8,10.9,1.6,0.8,22,11.1,16.7,77.6,1342.1
2013,Волгоградская область,4.6,78.4,4.7,1.7,0.5,29,11.5,13.5,76.3,2474.56
2013,Вологодская область,8.2,92.0,12.9,1.3,0.7,55,13.8,15.0,71.3,1151.04
2013,Воронежская область,7.0,85.2,8.0,2.3,0.5,15,10.7,15.5,66.3,2792.8
2013,Дагестан,1.0,2.1,4.8,0.3,0.3,14,18.8,5.5,45.1,3133.3
2013,Еврейская автономная область,4.5,65.1,10.1,1.7,0.5,80,13.7,14.6,67.9,156.5
2013,Забайкальский край,6.4,64.5,12.7,1.1,0.4,9,15.9,12.5,66.8,1053.49
2013,Ивановская область,8.8,84.7,9.3,1.7,0.6,57,11.2,16.3,81.1,987.03
2013,Ингушетия,8.7,70.3,0.2,0.2,0.78,34,21.2,3.5,39.9,515.56
2013,Иркутская область,5.8,71.6,9.4,1.5,0.6,82,15.7,13.6,79.5,2375.02
2013,Кабардино-Балкарская республика,0.8,17.8,1.6,0.3,0.2,36,15.6,9.0,54.1,869.19
2013,Калининградская область,6.9,57.6,13.2,1.9,2.1,47,12.4,13.1,77.5,1018.62
2013,Калужская область,8.6,52.3,11.7,1.7,0.9,64,11.7,15.2,75.9,1000.98
2013,Камчатский край,6.7,76.3,15.1,4.1,1.8,8,13.0,11.4,77.1,311.67
2013,Карачаево-Черкесская республика,1.1,28.1,1.2,0.4,0.3,13,13.9,9.5,42.9,465.36
2013,Кемеровская область,5.9,72.6,11.3,1.8,0.8,78,13.6,14.5,85.5,2633.45
2013,Кировская область,8.1,73.3,12.9,1.4,0.6,52,13.0,15.4,74.8,1250.17
2013,Костромская область,6.6,52.4,11.5,1.3,0.6,53,12.7,16.1,70.5,628.42
2013,Краснодарский край,5.1,64.1,5.0,1.8,0.8,39,13.1,12.8,53.5,5683.95
2013,Красноярский край,5.4,73.9,9.4,1.7,0.8,69,14.4,12.7,76.6,2855.9
2013,Курганская область,4.9,77.6,5.8,1.3,0.5,1,14.0,16.1,60.7,818.57
2013,Курская область,5.1,51.9,7.6,1.7,0.6,5,11.6,16.1,66.5,1096.49
2013,Ленинградская область,6.6,73.6,12.2,2.0,1.2,46,8.8,14.4,65.2,5384.34
2013,Липецкая область,5.2,72.0,7.1,1.2,0.5,6,11.3,15.2,64.0,1128.19
2013,Магаданская область,6.8,61.6,17.8,4.3,2.1,7,12.6,11.9,95.8,139.03
2013,Москва,8.8,92.5,16.0,5.1,1.7,42,11.3,9.6,98.9,12655.05
2013,Московская область,6.5,99.0,11.5,2.4,1.5,23,12.1,13.9,81.4,7708.5
2013,Мурманская область,10.9,54.1,13.2,3.3,1.7,43,11.9,11.0,92.7,732.86
2013,Ненецкий автономный округ,8.4,57.2,14.9,2.6,1.3,3,16.4,10.7,70.0,44.39
2013,Нижний Новгород,6.0,55.5,8.5,1.6,0.7,62,11.8,15.9,79.1,3176.55
2013,Новгородская область,11.3,48.7,12.6,2.4,1.1,4,11.8,17.8,70.5,592.42
2013,Новосибирская область,5.3,74.9,7.9,1.8,0.7,19,14.1,13.4,77.9,2785.84
2013,Омская область,4.9,103.0,5.0,1.5,0.5,21,14.7,13.4,71.8,1903.68
2013,Оренбургская область,4.0,63.0,5.7,1.1,0.3,30,14.8,13.9,59.7,1942.92
2013,Орловская область,5.9,73.2,6.7,1.7,0.5,51,11.0,16.2,65.8,724.69
2013,Пензенская область,6.3,128.5,6.0,1.0,0.4,28,10.6,14.7,67.7,1290.9
2013,Пермский край,5.2,74.2,8.7,1.3,0.8,56,14.7,14.0,75.1,2579.26
2013,Прриморский край,5.9,67.5,11.4,2.3,0.9,12,12.7,13.5,76.6,1877.84
2013,Псковская область,7.3,40.5,8.0,1.0,0.6,44,11.0,18.6,70.3,620.25
2013,Республика Алтай,4.2,59.5,9.1,1.0,0.4,77,21.1,11.3,28.9,220.95
2013,Республика Калмыкия,2.2,13.6,4.3,0.3,0.4,38,14.6,9.9,44.7,269.98
2013,Республика Карелия,10.8,58.3,15.4,1.7,1.3,83,11.9,14.6,78.8,609.07
2013,Республика Коми,9.0,81.2,16.3,2.4,1.3,25,14.2,12.0,77.3,813.59
2013,Республика Крым,2.1,20.6,1.3,0.6,0.8,200,15.5,13.8,77.7,1901.58
2013,Республика Мари Эл,8.0,28.6,10.6,1.1,0.6,60,14.6,13.7,64.3,675.33
2013,Республика Мордовия,6.3,61.1,9.6,1.3,0.5,48,10.1,14.8,61.3,778.97
2013,Республика Саха (Якутия),4.7,55.5,10.7,2.0,0.7,67,17.5,8.7,64.9,981.97
2013,Республика Татарстан,3.8,79.9,10.7,1.0,0.6,50,14.7,12.1,75.9,3894.12
2013,Республика Хакасия,3.3,68.6,7.1,0.9,0.5,75,15.7,13.1,67.7,532.04
2013,Ростовская область,4.5,52.6,4.6,1.5,0.6,40,11.7,13.8,67.7,4181.49
2013,Рязанская область,5.6,66.0,7.5,1.6,0.6,74,10.8,15.8,71.0,1098.26
2013,Самарская область,5.7,55.4,6.9,1.9,0.7,31,12.3,14.3,80.3,3154.16
2013,Санкт-Петербург,6.8,44.2,7.2,2.6,1.0,46,12.6,11.9,100.0,1892.71
2013,Саратовская область,4.8,40.3,5.2,1.2,0.6,41,11.4,14.4,74.8,2395.11
2013,Сахалин,7.2,70.9,15.0,3.8,1.4,11,12.9,13.1,80.8,485.62
2013,Свердловская область,7.1,91.7,11.8,2.0,1.0,72,14.4,13.7,84.1,4290.07
2013,Севастополь,5.5,35.2,2.3,0.3,0.76,100,13.3,14.8,83.0,509.99
2013,Северная Осетия,1.3,20.7,2.2,0.5,0.2,35,15.3,10.5,63.9,693.1
2013,Смоленская область,7.5,56.1,11.2,2.2,1.0,58,10.6,16.4,72.5,921.13
2013,Ставропольскиий край,4.5,60.0,4.5,1.9,0.9,15,12.6,11.7,57.6,2305.61
2013,Тамбовская область,5.2,82.4,6.6,1.1,0.5,73,9.5,16.1,59.1,994.42
2013,Тверская область,7.1,64.5,12.5,1.4,1.0,54,11.3,18.0,74.9,1245.62
2013,Томская область,7.6,44.6,11.2,1.5,0.8,18,13.8,11.7,71.2,1070.34
2013,Тульская область,4.8,46.6,7.0,1.5,0.6,65,9.9,17.4,78.8,1449.12
2013,Тыва,2.7,90.0,10.3,0.7,0.4,76,26.1,10.9,53.9,330.37
2013,Тюменская область,6.7,83.5,11.5,2.1,1.3,20,16.6,11.5,62.1,1543.39
2013,Удмуртия,5.7,82.8,10.9,1.0,0.7,59,14.6,12.7,65.0,1493.36
2013,Ульяновская область,5.3,55.2,7.4,1.7,0.5,63,11.6,14.4,74.0,1218.32
2013,Хабаровскиий край,5.7,94.3,14.1,3.1,1.0,79,13.9,13.3,81.5,1301.13
2013,Ханты-Мансийский автономный округ,6.1,71.5,11.8,2.2,1.6,71,17.5,6.3,91.8,1687.65
2013,Чевашская республика,5.2,43.8,11.3,1.2,0.5,49,14.0,13.1,59.8,1207.88
2013,Челябинская область,4.7,79.8,6.8,1.9,0.7,24,14.1,13.9,82.2,3442.81
2013,Чечня,5.5,30.1,4.1,1.4,,32,24.7,4.9,34.8,1497.99
2013,Чукотка,4.0,27.0,13.4,2.3,1.5,68,13.1,10.5,66.7,49.53
2013,Ямало-Ненецкий автономный округ,5.8,97.7,12.7,2.5,1.7,70,16.6,5.1,83.8,547.01
2013,Ярославская область,7.6,79.3,11.1,1.7,1.0,66,12.1,15.8,81.9,1241.42
2014,Адыгея,3.7,28.7,4.1,1.5,0.7,37,12.7,13.3,47.0,463.17
2014,Алтайский край,4.1,52.5,5.5,1.0,0.3,17,13.2,14.2,55.8,2296.35
2014,Амурская область,6.1,64.0,8.3,1.8,0.6,81,13.7,13.9,67.1,781.85
2014,Архангельская область,10.7,64.4,12.8,2.0,1.0,2,12.5,13.4,76.7,1082.66
2014,Астраханская область,5.1,62.9,5.8,1.0,0.7,33,14.9,12.6,66.7,997.78
2014,Башкортостан,3.2,75.1,9.5,0.9,0.4,61,14.8,13.1,61.4,4013.79
2014,Белгородская область,3.0,55.5,5.2,1.2,0.3,26,11.5,14.0,66.8,1541.26
2014,Брянская область,8.5,46.9,6.4,1.4,0.5,27,11.0,16.0,69.5,1182.68
2014,Бурятия,4.9,39.3,9.0,0.8,0.3,10,17.5,11.5,58.8,985.43
2014,Владимирская область,9.6,51.4,7.9,1.0,0.7,22,11.2,16.6,77.7,1342.1
2014,Волгоградская область,5.5,72.7,3.6,1.6,0.5,29,11.6,13.7,76.4,2474.56
2014,Вологодская область,10.0,63.7,11.1,1.2,0.6,55,13.6,14.8,71.5,1151.04
2014,Воронежская область,5.8,63.9,4.9,1.6,0.6,15,10.9,15.7,66.7,2792.8
2014,Дагестан,0.4,2.2,2.9,0.2,0.3,14,19.1,5.5,45.1,3133.3
2014,Еврейская автономная область,5.3,56.1,8.8,1.5,0.4,80,13.9,15.0,67.9,156.5
2014,Забайкальский край,6.6,38.8,9.2,1.1,0.3,9,16.0,12.5,67.1,1053.49
2014,Ивановская область,8.2,71.6,7.0,1.0,0.6,57,11.1,16.4,81.1,987.03
2014,Ингушетия,0.4,44.0,5.6,0.8,0.67,34,21.5,3.5,40.4,515.56
2014,Иркутская область,6.2,73.2,7.7,1.5,0.6,82,15.3,13.7,79.4,2375.02
2014,Кабардино-Балкарская республика,0.5,17.1,0.6,0.3,0.1,36,15.6,8.8,52.3,869.19
2014,Калининградская область,6.9,36.9,7.7,1.5,1.2,47,12.6,13.3,77.6,1018.62
2014,Калужская область,7.7,46.1,9.0,1.8,0.9,64,11.8,15.3,75.9,1000.98
2014,Камчатский край,6.4,76.0,13.0,4.0,1.7,8,13.2,11.5,77.4,311.67
2014,Карачаево-Черкесская республика,1.2,28.1,0.9,0.4,0.2,13,13.5,9.7,42.7,465.36
2014,Кемеровская область,4.5,72.1,7.4,1.2,0.5,78,13.2,14.6,85.6,2633.45
2014,Кировская область,8.5,73.8,10.6,1.2,0.6,52,12.8,15.1,75.1,1250.17
2014,Костромская область,7.3,52.0,9.0,1.1,0.5,53,12.6,15.8,70.8,628.42
2014,Краснодарский край,5.6,66.8,4.2,1.7,0.7,39,13.5,12.9,53.9,5683.95
2014,Красноярский край,4.8,61.3,6.7,1.6,0.8,69,14.4,12.7,76.4,2855.9
2014,Курганская область,5.0,70.0,4.2,1.3,0.4,1,13.6,15.9,61.1,818.57
2014,Курская область,5.7,44.8,4.3,1.6,0.5,5,11.7,16.6,66.5,1096.49
2014,Ленинградская область,9.2,49.7,10.6,2.0,1.3,46,9.1,14.5,64.9,5384.34
2014,Липецкая область,6.4,56.8,5.0,1.2,0.4,6,11.5,15.4,64.1,1128.19
2014,Магаданская область,7.7,63.5,16.5,4.3,2.0,7,12.2,11.9,95.3,139.03
2014,Москва,8.5,82.9,15.7,5.1,1.7,42,11.3,9.7,98.9,12655.05
2014,Московская область,8.2,97.7,10.1,2.4,1.3,23,12.5,13.8,81.6,7708.5
2014,Мурманская область,8.0,56.3,11.3,2.7,1.7,43,11.7,11.4,92.7,732.86
2014,Ненецкий автономный округ,11.4,49.5,11.5,2.1,1.0,3,16.8,8.9,70.8,44.39
2014,Нижний Новгород,7.8,56.3,7.0,1.0,0.7,62,11.9,15.9,79.2,3176.55
2014,Новгородская область,12.0,53.7,10.5,2.0,1.0,4,12.0,17.4,70.5,592.42
2014,Новосибирская область,6.0,67.5,6.5,1.9,0.6,19,14.0,13.3,78.2,2785.84
2014,Омская область,4.9,79.7,4.3,1.5,0.5,21,15.1,13.2,71.9,1903.68
2014,Оренбургская область,4.0,60.5,3.7,1.2,0.3,30,14.6,14.2,59.8,1942.92
2014,Орловская область,6.9,54.4,4.9,1.7,0.5,51,11.0,16.4,65.9,724.69
